,day,hour,zone,host,IP,request,status,ret_size,browser
1748,23/Feb/2014,03:49:05,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bazaruto-(Bazaruto)_MOZAMBIQUE-con-Servicio-de-impresora HTTP/1.1,200,8198,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1749,23/Feb/2014,03:49:06,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-avila-187.html HTTP/1.1,200,11298,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1750,23/Feb/2014,03:49:07,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bad-Neustadt-An-Der-Saale_ALEMANIA-con-Sala-de-desayunos HTTP/1.1,200,8246,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1751,23/Feb/2014,03:49:09,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Danville_ESTADOS%20UNIDOS-con-Servicio-de-lavander%C3%ADa HTTP/1.1,200,8137,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1752,23/Feb/2014,03:49:11,+01,www.akumenius.com,162.243.192.191,GET /escapadas/enologicas-495.html HTTP/1.1,200,15198,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1753,23/Feb/2014,03:49:11,+01,www.akumenius.com,5.10.83.88,GET /hoteles-baratos/ofertas-hotel-Del-Mar-en-Calpe-112228b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
1754,23/Feb/2014,03:49:11,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Poty-Praia-en-PORTO%20SEGURO-4463234t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1755,23/Feb/2014,03:49:13,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Holiday-a-San-Pietro-en-Vaticano-130021b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1756,23/Feb/2014,03:49:14,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Puebla_MEXICO-con-Adaptadas-para-minusv%C3%A1lidos HTTP/1.1,200,7213,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1757,23/Feb/2014,03:49:15,+01,www.akumenius.com,162.243.192.191,GET /escapadas/aventura-494/2.html HTTP/1.1,200,15896,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1758,23/Feb/2014,03:49:17,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bedford_REINO%20UNIDO-con-Internet-por-cable HTTP/1.1,200,8527,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1759,23/Feb/2014,03:49:19,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Gasthof-Lamm-en-FEUCHTWANGEN-3228079t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1760,23/Feb/2014,03:49:19,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bougival_FRANCIA-con-Acceso-a-Internet HTTP/1.1,200,8196,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1761,23/Feb/2014,03:49:20,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-cuenca-97.html HTTP/1.1,200,12520,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1762,23/Feb/2014,03:49:20,+01,www.akumenius.com,157.55.32.183,GET /hoteles-baratos/ofertas-hotel-Chirag-Residency-en-Delhi-128556b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
1763,23/Feb/2014,03:49:21,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Huddersfield_REINO%20UNIDO-con-Internet-por-cable HTTP/1.1,200,8488,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1764,23/Feb/2014,03:49:23,+01,www.akumenius.com,5.10.83.71,GET /destinosEstrelles/hoteles-en-'S%20Gravendeel_HOLANDA-con-2-estrellas HTTP/1.1,200,8795,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
1765,23/Feb/2014,03:49:24,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Yorkshire-Dales-&-Moors_REINO%20UNIDO-con-Casino HTTP/1.1,200,8180,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1766,23/Feb/2014,03:49:26,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Yorkshire-Dales-&-Moors_REINO%20UNIDO-con-Ba%C3%B1o-de-vapor HTTP/1.1,200,8194,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1767,23/Feb/2014,03:49:26,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-499.html HTTP/1.1,200,15608,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1768,23/Feb/2014,03:49:26,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-De-La-Chapelle-en-Fontainebleau-224231b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1769,23/Feb/2014,03:49:28,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Yorkshire-Dales-&-Moors_REINO%20UNIDO-con-Sauna HTTP/1.1,200,8182,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1770,23/Feb/2014,03:49:28,+01,www.akumenius.com,180.76.5.176,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Lanzarote_ESPA%C3%91A-con-Ba%C3%B1era-e-hidromasaje HTTP/1.1,200,7219,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1771,23/Feb/2014,03:49:31,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Yorkshire-Dales-&-Moors_REINO%20UNIDO-con-Gimnasio HTTP/1.1,200,8182,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1772,23/Feb/2014,03:49:31,+01,www.akumenius.com,162.243.192.191,GET /escapadas/rural-jaen-934.html HTTP/1.1,200,10532,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1773,23/Feb/2014,03:49:33,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Yorkshire-Dales-&-Moors_REINO%20UNIDO-con-Sala-de-conferencias HTTP/1.1,200,7940,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1774,23/Feb/2014,03:49:33,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Oceano-Porto-en-PORTO%20SEGURO-4463231t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1775,23/Feb/2014,03:49:35,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Amadora_PORTUGAL-con-Televisi%C3%B3n HTTP/1.1,200,8208,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1776,23/Feb/2014,03:49:35,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-madrid-17.html HTTP/1.1,200,10987,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1777,23/Feb/2014,03:49:36,+01,www.akumenius.com,180.76.6.64,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Limerick_IRLANDA-con-Accesible-para-minusv%C3%A1lidos-s%C3%B3lo-zonas-comunes HTTP/1.1,200,8375,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1778,23/Feb/2014,03:49:38,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bunclody_IRLANDA-con-Miniclub HTTP/1.1,200,8195,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1779,23/Feb/2014,03:49:40,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Amadora_PORTUGAL-con-Sala-de-conferencias HTTP/1.1,200,8241,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1780,23/Feb/2014,03:49:40,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-malaga-37.html HTTP/1.1,200,11712,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1781,23/Feb/2014,03:49:41,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Shangril%C3%A1-en-PORTO%20SEGURO-4463237t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1782,23/Feb/2014,03:49:42,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Cienfuegos_CUBA-con-Internet-por-cable HTTP/1.1,200,8372,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1783,23/Feb/2014,03:49:45,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bunclody_IRLANDA-con-Tratamientos-est%C3%A9ticos HTTP/1.1,200,8211,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1784,23/Feb/2014,03:49:46,+01,www.akumenius.com,162.243.192.191,GET /escapadas/la-rioja-721/1.html HTTP/1.1,200,13622,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1785,23/Feb/2014,03:49:47,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Deadwood_ESTADOS%20UNIDOS-con-Sala-de-desayunos HTTP/1.1,200,8386,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1786,23/Feb/2014,03:49:48,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Le-Chateaubriand-en-Fontainebleau-224220b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1787,23/Feb/2014,03:49:48,+01,www.akumenius.com,180.76.5.98,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Paradise-Apartments-en-Budapest-211255b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1788,23/Feb/2014,03:49:49,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Deba_ESPA%C3%91A-con-Sala-de-desayunos HTTP/1.1,200,8244,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1789,23/Feb/2014,03:49:50,+01,www.akumenius.com,162.243.192.191,GET /escapadas/aventura-494/1.html HTTP/1.1,200,14791,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1790,23/Feb/2014,03:49:52,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Cagliari-(Cerde%C3%B1a)_ITALIA-con-Piscina-(Consulte-fechas-de-apertura) HTTP/1.1,200,8264,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1791,23/Feb/2014,03:49:52,+01,www.akumenius.com,180.76.5.171,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Luxemburgo_LUXEMBURGO-con-Parking-exterior HTTP/1.1,200,7223,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1792,23/Feb/2014,03:49:54,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Carentan_FRANCIA-con-Salones-sociales HTTP/1.1,200,8124,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1793,23/Feb/2014,03:49:55,+01,www.akumenius.com,162.243.192.191,GET /escapadas/pontevedra-541.html HTTP/1.1,200,13039,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1794,23/Feb/2014,03:49:55,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Auberge-De-Conde-en-Fontainebleau-224208b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1795,23/Feb/2014,03:49:57,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-ABERDEEN-&-GRAMPIAN_REINO%20UNIDO-con-Televisi%C3%B3n-por-cable HTTP/1.1,200,8469,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1796,23/Feb/2014,03:49:59,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Morelia_MEXICO-con-Vest%C3%ADbulo-recepci%C3%B3n HTTP/1.1,200,16794,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1797,23/Feb/2014,03:50:00,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-cadiz-217.html HTTP/1.1,200,11553,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1798,23/Feb/2014,03:50:01,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Livorno_ITALIA-con-Vest%C3%ADbulo-recepci%C3%B3n HTTP/1.1,200,15933,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1799,23/Feb/2014,03:50:03,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Flamingo-Beach-en-PORTO%20SEGURO-4463224t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1800,23/Feb/2014,03:50:04,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Navarra_ESPA%C3%91A-con-Ofertas-especiales-de-SPA HTTP/1.1,200,11771,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1801,23/Feb/2014,03:50:06,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Dhaka_BANGLADESH-con-Servicio-de-recepci%C3%B3n-24-horas HTTP/1.1,200,7239,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1802,23/Feb/2014,03:50:06,+01,www.akumenius.com,162.243.192.191,GET /escapadas/familiares-498.html HTTP/1.1,200,15956,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1803,23/Feb/2014,03:50:08,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Golfe-de-Saint-Tropez_FRANCIA-con-Ba%C3%B1o-de-vapor HTTP/1.1,200,11248,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1804,23/Feb/2014,03:50:09,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Art%C3%A0-(Mallorca)_ESPA%C3%91A-con-Objetos-perdidos HTTP/1.1,200,8229,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1805,23/Feb/2014,03:50:10,+01,www.akumenius.com,162.243.192.191,GET /escapadas/valladolid-518.html HTTP/1.1,200,11752,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1806,23/Feb/2014,03:50:10,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Comfort-Inn-Cranberry-Twp.-en-MARS-3880967t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1807,23/Feb/2014,03:50:11,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Eilat_ISRAEL-con-Zona-para-fumadores-en-restaurante HTTP/1.1,200,10814,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1808,23/Feb/2014,03:50:13,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-DRENTE_HOLANDA-con-Mascotas-admitidas---on-request HTTP/1.1,200,7191,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1809,23/Feb/2014,03:50:15,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-F%C3%BCssen_ALEMANIA-con-Parking-para-autocares HTTP/1.1,200,7925,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1810,23/Feb/2014,03:50:16,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-492.html HTTP/1.1,200,15310,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1811,23/Feb/2014,03:50:17,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Han-Hsien-International-en-KAOHSIUNG-49495t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1812,23/Feb/2014,03:50:18,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Dusseldorf_ALEMANIA-con-N%C3%BAmero-de-piscinas HTTP/1.1,200,8866,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1813,23/Feb/2014,03:50:20,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Groningen_HOLANDA-con-Sala-de-conferencias HTTP/1.1,200,9551,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1814,23/Feb/2014,03:50:21,+01,www.akumenius.com,162.243.192.191,GET /escapadas/golf-malaga-40.html HTTP/1.1,200,10997,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1815,23/Feb/2014,03:50:22,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Freiburg_ALEMANIA-con-Almuerzo-a-la-carta HTTP/1.1,200,9989,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1816,23/Feb/2014,03:50:25,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Best-Western-Aurore-en-Fontainebleau-189983b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1817,23/Feb/2014,03:50:25,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-huesca-167.html HTTP/1.1,200,10548,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1818,23/Feb/2014,03:50:25,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Erfurt_ALEMANIA-con-Alojamiento-y-desayuno HTTP/1.1,200,10477,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1819,23/Feb/2014,03:50:27,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Freiburg_ALEMANIA-con-Cena-a-la-carta HTTP/1.1,200,9989,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1820,23/Feb/2014,03:50:29,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Goa_INDIA-con-Cena-a-la-carta HTTP/1.1,200,15830,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1821,23/Feb/2014,03:50:31,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-murcia-267.html HTTP/1.1,200,12249,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1822,23/Feb/2014,03:50:32,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Grosseto_ITALIA-con-Comedor HTTP/1.1,200,12330,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1823,23/Feb/2014,03:50:32,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Saint-Tropez-Praia-en-PORTO%20SEGURO-4332935t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1824,23/Feb/2014,03:50:34,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Eilat_ISRAEL-con-Almuerzo-a-la-carta HTTP/1.1,200,12877,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1825,23/Feb/2014,03:50:36,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-murcia-667.html HTTP/1.1,200,12316,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1826,23/Feb/2014,03:50:37,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Fredericton_CANADA-con-Gimnasio HTTP/1.1,200,12188,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1827,23/Feb/2014,03:50:39,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Durango_MEXICO-con-Gimnasio HTTP/1.1,200,10656,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1828,23/Feb/2014,03:50:39,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Colon_PANAMA-con-Accesible-para-minusv%C3%A1lidos HTTP/1.1,200,9809,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1829,23/Feb/2014,03:50:40,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Nobile-Porto-Firme-en-PORTO%20SEGURO-4332610t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1830,23/Feb/2014,03:50:41,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-zamora-277.html HTTP/1.1,200,10643,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1831,23/Feb/2014,03:50:41,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Troyes_FRANCIA-con-Alojamiento-y-desayuno HTTP/1.1,200,9052,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1832,23/Feb/2014,03:50:44,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Oujda_MARRUECOS-con-Alojamiento-y-desayuno HTTP/1.1,200,9628,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1833,23/Feb/2014,03:50:45,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ocio-sevilla-27.html HTTP/1.1,200,10472,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1834,23/Feb/2014,03:50:46,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Chang-Won_COREA%20DEL%20SUR-con-Disponibilidad-de-cobertura-para-tel%C3%83%C2%A9fonos-m%C3%83%C2%B3viles HTTP/1.1,200,7251,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1835,23/Feb/2014,03:50:47,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Solar-De-Taperapuan-en-PORTO%20SEGURO-4333022t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1836,23/Feb/2014,03:50:48,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Grosseto_ITALIA-con-Internet-por-cable HTTP/1.1,200,12045,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1837,23/Feb/2014,03:50:51,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Dijon_FRANCIA-con-Internet-por-cable HTTP/1.1,200,12924,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1838,23/Feb/2014,03:50:51,+01,www.akumenius.com,162.243.192.191,GET /escapadas/golf-huelva-430.html HTTP/1.1,200,10412,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1839,23/Feb/2014,03:50:53,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Ios_GRECIA-con-Internet-por-cable HTTP/1.1,200,14725,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1840,23/Feb/2014,03:50:54,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Ms-La-Herreria-Popayan-en-POPAY%C3%81N-3727263t-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1841,23/Feb/2014,03:50:55,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Guelph_CANADA-con-WIFI HTTP/1.1,200,7181,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1842,23/Feb/2014,03:50:56,+01,www.akumenius.com,162.243.192.191,GET /escapadas/ciudad-real-507.html HTTP/1.1,200,14196,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
1843,23/Feb/2014,03:50:56,+01,www.akumenius.com,180.76.5.192,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-Die-kleine-Sonne-en-Rostock_ALEMANIA-183173b-destinos.html HTTP/1.1,200,5845,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
1844,23/Feb/2014,03:50:58,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Grosseto_ITALIA-con-Sombrillas HTTP/1.1,200,12683,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
1845,23/Feb/2014,03:50:01,+01,www.akumenius.com,176.31.255.177,GET /hotels-consulted-update HTTP/1.0,200,-,Wget/1.12 (linux-gnu)
